# Lote 22 · 2026-08-07
institucion | nombre | nivel | area | duracion | codigo_oficial | url_fuente
Istituto Marangoni | Art Management | maestria | Artes | no indicada | - | https://www.istitutomarangoni.com/en/art-courses/master/art-curating-and-business/art-management
Istituto Marangoni | Curating Art & Fashion | maestria | Artes | no indicada | - | https://www.istitutomarangoni.com/en/art-courses/master/art-curating-and-business/curating-art--fashion
Istituto Marangoni | Creative Digital Media | maestria | Artes Digitales | no indicada | - | https://www.istitutomarangoni.com/en/art-courses/master/multimedia-art/creative-digital-media
Istituto Marangoni | Art History & Culture Semester | intercambio | Artes | 1 semestre | - | https://www.istitutomarangoni.com/en/art-courses/semester-exchange-program/art-curating-and-business/arts-curating
Istituto Marangoni | Multimedia Arts Semester | intercambio | Artes Digitales | 1 semestre | - | https://www.istitutomarangoni.com/en/art-courses/semester-exchange-program/multimedia-art/multimedia-arts-semester
Istituto Marangoni | Art In Fashion | curso_corto | Artes | no indicada | - | https://www.istitutomarangoni.com/en/art-courses/short-course/art-curating-and-business/art-in-fashion
Istituto Marangoni | Unveiling Art: From Renaissance To Contemporary Panorama | curso_corto | Artes | no indicada | - | https://www.istitutomarangoni.com/en/art-courses/short-course/art-curating-and-business/unveiling-art-from-renaissance-to-contemporary-panorama
Istituto Marangoni | Fashion Luxury & Brand Management For Hospitality | maestria | Hospitalidad | no indicada | - | https://www.istitutomarangoni.com/en/courses-luxury-hospitality/master/luxury-hospitality/fashion-luxury-brand-management-for-hospitality
Istituto Marangoni | Luxury Hospitality & Customer Experience Management | maestria | Hospitalidad | no indicada | - | https://www.istitutomarangoni.com/en/courses-luxury-hospitality/master/luxury-hospitality/luxury-hospitality-customer-experience-management
Istituto Marangoni | Luxury Hospitality Management And Service Design | maestria | Hospitalidad | no indicada | - | https://www.istitutomarangoni.com/en/courses-luxury-hospitality/master/luxury-hospitality/luxury-hospitality-management-and-service-design
Istituto Marangoni | Design Innovation For Emerging Technologies | bachelor | Diseño | 3 anios | - | https://www.istitutomarangoni.com/en/design-courses/bachelor-degrees/design-innovation/design-innovation-for-emerging-technologies
Istituto Marangoni | Interior Design / Interiors | bachelor | Diseño de Interiores | 3 anios | - | https://www.istitutomarangoni.com/en/design-courses/bachelor-degrees/interior-design/interior-design
Istituto Marangoni | Product Design BA | bachelor | Diseño Industrial | 3 anios | - | https://www.istitutomarangoni.com/en/design-courses/bachelor-degrees/product-design/product-design-2
Istituto Marangoni | Visual Design | bachelor | Diseño Gráfico | 3 anios | - | https://www.istitutomarangoni.com/en/design-courses/bachelor-degrees/visual-design/visual-design
Istituto Marangoni | Advanced Interior Design | intercambio | Diseño de Interiores | 1 semestre | - | https://www.istitutomarangoni.com/en/design-courses/exchange-programs-master/interior-design/advanced-interior-design
Istituto Marangoni | Jewellery Design Semester | intercambio | Diseño Industrial | 1 semestre | - | https://www.istitutomarangoni.com/en/design-courses/exchange-programs-master/product-design/jewellery-design-semester
Istituto Marangoni | Design Surgery | curso_corto | Diseño de Interiores | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/foundation-year/interior-design/design-surgery
Istituto Marangoni | Foundation in Design | curso_corto | Diseño de Interiores | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/foundation-year/interior-design/foundation-in-design
Istituto Marangoni | Foundation In Design Online | curso_corto | Diseño de Interiores | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/foundation-year/interior-design/foundation-in-design-online
Istituto Marangoni | Interior Design Intensive | diplomado | Diseño de Interiores | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/intensive-course-one-year/interior-design/interior-design
Istituto Marangoni | Luxury Interior Design & Management | maestria | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master-of-arts/interior-design/luxury-interior-design-management
Istituto Marangoni | Design Innovation & Management | maestria | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master-of-arts/product-design/design-innovation-management
Istituto Marangoni | Communication Design | maestria | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master-of-arts/visual-design/communication-design
Istituto Marangoni | Digital Design For Immersive Experiences | maestria | Diseño | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/design-innovation/digital-design-for-immersive-experiences
Istituto Marangoni | Product Design For Human-robot Interaction | maestria | Diseño | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/design-innovation/product-design-for-human-robot-interaction
Istituto Marangoni | Interior Contract Design | maestria | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/interior-design/interior-contract-design
Istituto Marangoni | Contemporary Interior Design / Interior Design | maestria | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/interior-design/interior-design
Istituto Marangoni | Luxury Boutique Hotel Interior Design | maestria | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/interior-design/luxury-boutique-hotel-interior-design
Istituto Marangoni | Surface & Textile Design | maestria | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/interior-design/surface-textile-design
Istituto Marangoni | Design Management | maestria | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/product-design/design-management-strategic-innovation
Istituto Marangoni | Fine Jewellery Design | maestria | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/product-design/fine-jewellery-design
Istituto Marangoni | Jewellery Design - Master's Degrees · Master's Courses · Master of Arts | maestria | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/product-design/jewellery-design
Istituto Marangoni | Product Design (Contemporary Furniture Design) | maestria | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/product-design/product-design
Istituto Marangoni | Product & Furniture Design | maestria | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/product-design/product-furniture-design
Istituto Marangoni | Digital Art Direction | maestria | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/master/visual-design/digital-art-direction
Istituto Marangoni | Interior Design · Online | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/online-short-course/interior-design/interior-design-online
Istituto Marangoni | AI-enhanced Luxury Interior Design | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/professional-courses/interior-design/ai-enhanced-luxury-interior-design
Istituto Marangoni | Interior Design for Luxury Hospitality, Wellness and Retail | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/professional-courses/interior-design/interior-design-for-luxury-hospitality-wellness-and-retail
Istituto Marangoni | Digital Design & Multimedia | curso_corto | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/professional-courses/visual-design/digital-design-multimedia
Istituto Marangoni | Interior Design Semester | intercambio | Diseño de Interiores | 1 semestre | - | https://www.istitutomarangoni.com/en/design-courses/semester-exchange-program/interior-design/interior-design-semester
Istituto Marangoni | Product Design Semester | intercambio | Diseño Industrial | 1 semestre | - | https://www.istitutomarangoni.com/en/design-courses/semester-exchange-program/product-design/product-design-semester
Istituto Marangoni | Visual Design Semester | intercambio | Diseño Gráfico | 1 semestre | - | https://www.istitutomarangoni.com/en/design-courses/semester-exchange-program/visual-design/visual-design-semester
Istituto Marangoni | Ai For Design | curso_corto | Diseño | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/design-innovation/ai-for-design
Istituto Marangoni | Interior Design | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/interior-design/interior-design
Istituto Marangoni | Interior Design For Professionals | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/interior-design/interior-design-for-professionals
Istituto Marangoni | Interior Design For Wellbeing | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/interior-design/interior-design-for-wellbeing-circularity
Istituto Marangoni | Interior design & lighting | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/interior-design/interior-design-lighting
Istituto Marangoni | Interior Design With Daewha Kang | curso_corto | Diseño de Interiores | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/interior-design/interior-design-with-daewha-kang
Istituto Marangoni | Product Design | curso_corto | Diseño Industrial | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/product-design/product-design
Istituto Marangoni | 3d Graphics | curso_corto | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/visual-design/3d-graphics
Istituto Marangoni | Digital Graphic Design | curso_corto | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/visual-design/digital-graphic-design
Istituto Marangoni | Interaction Design | curso_corto | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/visual-design/interaction-design
Istituto Marangoni | Video Storytelling & Motion Graphics | curso_corto | Diseño Gráfico | no indicada | - | https://www.istitutomarangoni.com/en/design-courses/short-course/visual-design/video-storytelling-motion-graphics
Istituto Marangoni | Interior design | curso_corto | Diseño de Interiores | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/undergraduate-progression/interior-design/interior-design
Istituto Marangoni | Product Design | curso_corto | Diseño Industrial | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/undergraduate-progression/product-design/product-design
Istituto Marangoni | Visual Design | curso_corto | Diseño Gráfico | 1 anio | - | https://www.istitutomarangoni.com/en/design-courses/undergraduate-progression/visual-design/visual-design
Istituto Marangoni | Fashion Business | bachelor | Negocios | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-business/fashion-business
Istituto Marangoni | Fashion Business & Buying | bachelor | Negocios | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-business/fashion-business-buying
Istituto Marangoni | Fashion Business, Digital Communication & Media | bachelor | Negocios | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-business/fashion-business-digital-communication-media
Istituto Marangoni | Fashion Management | bachelor | Negocios | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-business/fashion-management-brand-strategies
Istituto Marangoni | Fashion Management, Digital Communication & Media | bachelor | Negocios | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-business/fashion-management-digital-communication-and-media
Istituto Marangoni | Fashion Product | bachelor | Negocios | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-business/fashion-product
Istituto Marangoni | Fashion Design | bachelor | Moda | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-design/fashion-design
Istituto Marangoni | Fashion Design & Accessories | bachelor | Moda | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-design/fashion-design-accessories
Istituto Marangoni | FASHION DESIGN & MARKETING | bachelor | Moda | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-design/fashion-design-marketing
Istituto Marangoni | Fashion Communication & Image | bachelor | Moda | 3 anios | - | https://www.istitutomarangoni.com/en/fashion-courses/bachelor-degrees/fashion-styling/fashion-communication-image
Istituto Marangoni | Fashion Business & Buying | intercambio | Negocios | 1 semestre | - | https://www.istitutomarangoni.com/en/fashion-courses/exchange-programs-master/fashion-business/fashion-business-buying
Istituto Marangoni | Fashion Business & Marketing | intercambio | Negocios | 1 semestre | - | https://www.istitutomarangoni.com/en/fashion-courses/exchange-programs-master/fashion-business/fashion-business-marketing
Istituto Marangoni | Fashion Buying & Merchandising | intercambio | Negocios | 1 semestre | - | https://www.istitutomarangoni.com/en/fashion-courses/exchange-programs-master/fashion-business/fashion-buying-merchandising
Istituto Marangoni | Luxe À La Française | intercambio | Negocios | 1 semestre | - | https://www.istitutomarangoni.com/en/fashion-courses/exchange-programs-master/fashion-business/luxe-a-la-francaise
Istituto Marangoni | Management Surgery | curso_corto | Negocios | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-business/management-surgery
Istituto Marangoni | Fashion Foundation | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/fashion-foundation
Istituto Marangoni | Fashion & Future | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/fashion-future
Istituto Marangoni | Foundation in Fashion | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/foundation-in-fashion
Istituto Marangoni | Foundation in Fashion & Design | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/foundation-in-fashion-design
Istituto Marangoni | Foundation In Fashion Online | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/foundation-in-fashion-online
Istituto Marangoni | Foundation Programme | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/foundation-programme
Istituto Marangoni | Portfolio Surgery | curso_corto | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/foundation-year/fashion-design/portfolio-surgery
Istituto Marangoni | Fashion Business & Digital Marketing | diplomado | Negocios | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-business/fashion-business-digital-marketing
Istituto Marangoni | Luxury Fashion Business & Marketing | diplomado | Negocios | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-business/luxury-fashion-business-marketing
Istituto Marangoni | Strategic Management in Luxury Businesses | diplomado | Negocios | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-business/strategic-management-in-luxury-businesses
Istituto Marangoni | Embroidery And Pattern-making One-year | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-design/embroidery-and-pattern-making
Istituto Marangoni | Fashion Design One Year | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-design/fashion-design
Istituto Marangoni | Fashion Design | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-design/fashion-design-riyadh
Istituto Marangoni | Fashion Design & Styling | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-design/fashion-design-styling
Istituto Marangoni | Global Fashion | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-design/global-fashion
Istituto Marangoni | Shoes and accessories design intensive | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-design/shoes-and-accessories-design
Istituto Marangoni | Fashion Design & Image Styling Immersive | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-styling/fashion-design-image-styling
Istituto Marangoni | Fashion Styling & Digital Art Direction | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-styling/fashion-styling-digital-art-direction
Istituto Marangoni | Fashion Styling & Multimedia | diplomado | Moda | 1 anio | - | https://www.istitutomarangoni.com/en/fashion-courses/intensive-course-one-year/fashion-styling/fashion-styling-multimedia
Istituto Marangoni | Fashion Luxury & Branding Innovation | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master-of-arts/fashion-business/fashion-luxury-branding-innovation
Istituto Marangoni | Fashion Design & Innovation | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master-of-arts/fashion-design/fashion-design-innovation
Istituto Marangoni | Ai-curated Fashion Image & Marketing | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/ai-curated-fashion-image-marketing
Istituto Marangoni | Fashion Buying & Merchandising | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/fashion-buying-merchandising
Istituto Marangoni | Fashion & Luxury Brand Management | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/fashion-luxury-brand-management
Istituto Marangoni | Fashion Omnichannel & E-commerce | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/fashion-omnichannel-e-commerce
Istituto Marangoni | Fashion Product Management | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/fashion-product-management
Istituto Marangoni | Fashion Promotion, Communication & Digital Media | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/fashion-promotion-communication-digital-media
Istituto Marangoni | Fashion Business & Entrepreneurship | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/fashion-start-up
Istituto Marangoni | Global Luxury Management for Business Professionals | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/master-in-global-luxury-management-for-business-professionals
Istituto Marangoni | MBA in Digital Transformation In Leadership For Fashion | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/mba-in-digital-transformation-and-leadership-for-fashion
Istituto Marangoni | POSTGRADUATE CERTIFICATE IN RESEARCH | maestria | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-business/postgraduate-certificate-in-research
Istituto Marangoni | Fashion Design Womenswear | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/fashion-design
Istituto Marangoni | Fashion Design For Knitwear Innovation | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/fashion-design-for-knitwear-innovation
Istituto Marangoni | Fashion Design (Womenswear / Menswear) | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/fashion-design-womenswear--menswear
Istituto Marangoni | Fashion Design (womenswear/menswear) | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/fashion-design-womenswear-menswear
Istituto Marangoni | Fashion Design (womenswear / Menswear / Activewear) | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/fashion-design-womenswear-menswear-activewear
Istituto Marangoni | Fashion Textiles: Knitwear and Leatherwear Design | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/fashion-textiles-knitwear-and-leatherwear-design
Istituto Marangoni | Luxury Accessories Design & Management | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-design/luxury-accessories-design-management
Istituto Marangoni | Fashion Styling, Creative Direction & Digital Content | maestria | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/master/fashion-styling/fashion-styling-creative-direction-digital-content
Istituto Marangoni | 3D Design & AI Digital Fashion (Online) | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/online-short-course/fashion-design/3d-design-ai-digital-fashion
Istituto Marangoni | CLO3D Fashion (Online) | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/online-short-course/fashion-design/clo3d-fashion
Istituto Marangoni | Digital Fashion and Portfolio Development (Online) | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/online-short-course/fashion-design/digital-fashion-and-portfolio-development
Istituto Marangoni | Fashion Illustration & Generative AI (Online) | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/online-short-course/fashion-design/fashion-illustration-generative-ai
Istituto Marangoni | Graphic Design for Fashion (Online) | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/online-short-course/fashion-design/graphic-design-for-fashion
Istituto Marangoni | Introduction to Fashion Design & Visual Artistry (Online) | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/online-short-course/fashion-design/introduction-to-fashion-design-visual-artistry
Istituto Marangoni | Ai-Driven Fashion Product Development & Merchandising | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/ai-driven-fashion-product-development-merchandising
Istituto Marangoni | Ai Strategies For Luxury, Fashion Business & Marketing | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/ai-strategies-for-luxury-fashion-business-marketing
Istituto Marangoni | Fashion e-Commerce & Digital Marketing | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/fashion-e-commerce-digital-marketing
Istituto Marangoni | Fashion Entrepreneurship - Professional | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/fashion-entrepreneurship
Istituto Marangoni | [Record #1835] | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/fashion-luxury-retail-visual-merchandising
Istituto Marangoni | Luxury Branding - Professional | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/luxury-branding
Istituto Marangoni | Retail Management, Buying And Visual Merchandising | curso_corto | Negocios | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-business/retail-management-buying-and-visual-merchandising
Istituto Marangoni | Advanced Pattern Cutting & Draping | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/advanced-pattern-cutting-draping
Istituto Marangoni | Design for Luxury Goods: Jewelry, Accessories & Footwear - Professional | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/design-for-luxury-goods-jewelry-accessories-footwear
Istituto Marangoni | Digital Design For Fashion | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/digital-design-for-fashion
Istituto Marangoni | Generative AI for Fashion Designers | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/generative-ai-for-fashion-designers
Istituto Marangoni | Metaverse & Web3 | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/metaverse-web3
Istituto Marangoni | Professional Experience | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/professional-experience
Istituto Marangoni | Virtual Fashion | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-design/virtual-fashion
Istituto Marangoni | AI-Curated Fashion Image & Film Production for Professionals | curso_corto | Moda | no indicada | - | https://www.istitutomarangoni.com/en/fashion-courses/professional-courses/fashion-styling/ai-curated-fashion-image-film-production
